Url,Title,Description,PriceList,Ratings,No of reiviewa
https://www.amazon.in/SHARABANI-Waterproof-Rainproof-Dustproof-Adjustable/dp/B0B4STXGZF/ref=sr_1_876?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-876,SHARABANI,PVC 100% Waterproof Dust Proof Rain Cover for Backpack Bags 35L Rainproof Dustproof Protector Raincover Elastic Adjustable for Hiking Camping Traveling Climbing Cycling Color black ,199,4.2 out of 5 stars,44
https://www.amazon.in/Genie-Spritz-Daypack-Fashion-Backpack/dp/B09BF7PBF6/ref=sr_1_877?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-877,Genie,Combo of 2- Genie Spritz Rose 35 cms & Navy Blue 13.5 Litres Daypack (Casual Fashion Backpack For Girls/Women) ,550,4.6 out of 5 stars,7
https://www.amazon.in/Badger-Camera-Shoulder-Backpack-Black/dp/B07MM4SPST/ref=sr_1_878?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-878,Badger,"Badger Water Resistant Camera Bag, DSLR Camera Backpack Shoulder Bag, Outdoor Travel Camera Bag Case for Nikon Canon Sony Mirrorless Cameras, Lens, Tripod-Camera Bag for DSLR ",799,4.1 out of 5 stars,29
https://www.amazon.in/Multicolor-Geometric-Printed-Backpacks-College/dp/B09W2ZKFZJ/ref=sr_1_879?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-879,ZOUK,"Unisex Multicolor Geometric Printed Laptop Backpacks for Office , College and Travel| Fits upto 15.6 Inch Laptop ","1,979",5.0 out of 5 stars,1
https://www.amazon.in/Wildcraft-Streak-Laptop-Backpack-Black/dp/B07YYLL4MP/ref=sr_1_880?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-880,Wildcraft,Wildcraft Streak 2.0 Plus Laptop Backpack 20L (Black) ,"1,685",4.0 out of 5 stars,163
https://www.amazon.in/American-Tourister-Compartment-Backpack-Blue_Free/dp/B0863R5B6S/ref=sr_1_881?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-881,American Tourister,Womens 2 Compartment Zip Closure Backpack (Blue_Free Size) ,"2,275",3.7 out of 5 stars,187
https://www.amazon.in/Wildcraft-Orange-Casual-Backpack-11612-Orange/dp/B07B35HMRD/ref=sr_1_882?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-882,Wildcraft,35 Ltrs Orange Casual Backpack (11612-Orange) ,"1,030",4.4 out of 5 stars,67
https://www.amazon.in/Friends-Waterproof-Laptop-College-Backpack/dp/B08GRK6KZT/ref=sr_1_883?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-883,Good Friends,Good Friends Waterproof Laptop College School Bag for Boys Backpack Combo Offer Pack/of Two (Black) ,"1,099",5.0 out of 5 stars,2
https://www.amazon.in/Lavie-Womens-Misty-Backpack-Ladies-Handbag/dp/B09DLFG3J8/ref=sr_1_884?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-884,Lavie,Lavie Misty Backpack for Girls | Women's Fashion Backpack ,889,4.2 out of 5 stars,"5,627"
https://www.amazon.in/AANIJ%C2%AE-Canvas-Webbing-Collars-Leashes/dp/B08H19R3TJ/ref=sr_1_885?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-885,AANIJ,"Nylon/Canvas Webbing or Flat Strip 2 inch 0r 50 mm Wide for Collars, Leashes, Diving Gear, Sports Gear, Bag Belt, Hiking (10 Meter, Pack of 1) ",309,4.1 out of 5 stars,32
https://www.amazon.in/Safari-Travel-Office-Laptop-Backpack/dp/B08DV24HS7/ref=sr_1_886?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-886,Safari,45 Ltrs Black Large/Travel/Office Laptop Backpack (Seek 45L 21 OB BLK) ,"3,298",4.1 out of 5 stars,483
https://www.amazon.in/F-Gear-Burner-Grey-Backpack/dp/B00T2VWD9O/ref=sr_1_887?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-887,F Gear,Burner P1 19 Ltrs Grey Casual Backpack (1960) ,552,2.9 out of 5 stars,24
https://www.amazon.in/Wildcraft-Black-Casual-Backpack-12246_Play_Off_Black/dp/B0836NV77N/ref=sr_1_888?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-888,Wiki,Wildcraft 31.5 Ltrs Pack 2 Play Off Black Casual Backpack (12246_Play_Off_Black)(HxWxD : 18.5x13x8)(inches) ,"1,149",3.0 out of 5 stars,20
https://www.amazon.in/GOCART-Womens-Elastic-Arm-Bag/dp/B07MYFBSB8/ref=sr_1_889?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-889,GOCART WITH G LOGO,Men's and Women's Oxford Cloth Elastic Arm Bag (Blue) ,449,3.6 out of 5 stars,4
https://www.amazon.in/Capriff-Regular-Waterproof-backpack-Students/dp/B09L6X3YX8/ref=sr_1_890?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-890,CAPRIFF,32 L Casual & Regular Use Waterproof Laptop Bag/backpack for Men Women Boys Girls/office School College Teens & Students With Rain Cover (Navy Blue) ,509,4.2 out of 5 stars,89
https://www.amazon.in/Diggy-Anti-Theft-Backpack-Resistant/dp/B09QZRZWLL/ref=sr_1_891?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-891,Diggy,Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port and Water Resistant Fabric ,479,4.6 out of 5 stars,18
https://www.amazon.in/Business-15-6-inch-Compartment-Scratch-resistant-Comfortable/dp/B0B6FNPN76/ref=sr_1_892?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-892,ah arctic hunter,"Arctic Hunter Laptop Bag,Business Backpack,30L Travel Backpack Laptop Backpack with 15.6-inch Laptop Compartment Water/Scratch-resistant Multiple Pocket Comfortable and Thick Backpack for Men Large Capacity,Black ","5,356",4.0 out of 5 stars,146
https://www.amazon.in/HILLTREK-Glitter-Backpack-Backpacks-fashionable/dp/B098TN27MN/ref=sr_1_893?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-893,Comfabie,"HILLTREK Women's fashionable and stylish small Glitter Sequins Party Casual Travel Backpacks for school college party outing (Pink, 15L) ",483,3.9 out of 5 stars,173
https://www.amazon.in/SKYBAGS-Astro-Gradient-School-Backpack/dp/B08425NQF8/ref=sr_1_894?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-894,Skybags,Astro Plus Gradient Theme Blue School Backpack 34L ,"1,451",4.4 out of 5 stars,3
https://www.amazon.in/Daytona-Motorbike-Saddlebag-Trekking-Backpack/dp/B08T69V3PL/ref=sr_1_895?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-895,STRABO,Strabo Daytona 45 LTR Motorbike Saddlebag and Trekking/Hiking Backpack ,"4,369",3.8 out of 5 stars,27
https://www.amazon.in/Electomania-Tactical-Backpack-Hiking-Daypack/dp/B088X24HWW/ref=sr_1_896?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-896,ELECTOMANIA,Tactical Sling Bag Chest Pack Backpack Hiking Daypack Men Women ,796,3.8 out of 5 stars,"1,568"
https://www.amazon.in/Unisex-Pattern-Laptop-Backpacks-College/dp/B09W352LBB/ref=sr_1_897?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-897,ZOUK,"Unisex Black Ikat Pattern Laptop Backpacks for Office , College and Travel| Fits upto 15.6 Inch Laptop ","1,979",4.0 out of 5 stars,2
https://www.amazon.in/Superhero-Laptop-Backpack-College-School/dp/B091L1VQMC/ref=sr_1_898?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-898,MY FAV,Printed Laptop Backpack for Men Women / School Bag for Boys & Girls ,999,3.5 out of 5 stars,6
https://www.amazon.in/Trajectory-Polyester-Bonfire-Sleeping-Women/dp/B08XN811HD/ref=sr_1_899?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-899,Trajectory,Trajectory Travel Sleeping Bag for Camping Mountain Hiking beaches and train travel with 10 years warranty with secret Pocket for wallet and mobile safety in Grey for Men and Women having height upto 6 feet and winter temperature rating 5 to 20 degree° ,"1,599",4.2 out of 5 stars,179
https://www.amazon.in/Amazon-Basics-Casual-Backpack-15-6-inch/dp/B09W4WJ1CB/ref=sr_1_900?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-900,Amazon Basics,Amazon Basics- Casual Backpack for 15.6-inch Laptop ,649,4.3 out of 5 stars,106
https://www.amazon.in/ICEMART-Waterproof-Backpack-College-Students/dp/B09RPJQ971/ref=sr_1_901?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-901,ICEMART,25 L Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students (RED) ,499,3.7 out of 5 stars,"3,962"
https://www.amazon.in/Vritraz-Butterfly-Leather-Backpack-Shoulder/dp/B0866XW98W/ref=sr_1_902?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-902,VRITRAZ,"Butterfly PU Leather Backpack Purse Shoulder Bag, Handbag for Women Girls Ladies Pink ",999,3.9 out of 5 stars,419
https://www.amazon.in/SKYBAGS-Astro-Extra-School-Backpack/dp/B08425NB1H/ref=sr_1_903?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-903,Skybags,Astro Extra Army Olive School Backpack 36L ,"2,399",3.8 out of 5 stars,105
https://www.amazon.in/Sassie-School-Backpack-Compartment-SSN-1092/dp/B07JJ6FYZD/ref=sr_1_904?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-904,SASSIE,31 Ltrs 11 cm Backpack (S-1091_Black) ,340,4.0 out of 5 stars,516
https://www.amazon.in/Backpack-Waterproof-Accessories-Fujifilm-Panasonic/dp/B08B4S25S7/ref=sr_1_905?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-905,VTS,DSLR Camera Backpack Bag Waterproof Shock Proof for Lens Accessories Bag for Camera ,"2,374",4.1 out of 5 stars,18
https://www.amazon.in/Vritraz-Leather-Backpack-Shoulder-Handbag/dp/B0868PD8RF/ref=sr_1_906?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-906,VRITRAZ,"Rose PU Leather Backpack Purse Shoulder Bag, Handbag for Women Girls Ladies Pink ",999,3.8 out of 5 stars,285
https://www.amazon.in/Urban-Backpack-Repellent-litres-Laptop/dp/B08X2DSTJ8/ref=sr_1_907?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-907,Urban Tribe,Amigo Backpack 15.6 Inch| Water Repellent |31 litres | Laptop Backpack for Men and Women ,"1,931",3.8 out of 5 stars,10
https://www.amazon.in/Wildcraft-Melange_Purple-Casual-Backpack-12393_Melange_Purple/dp/B0836BYY7T/ref=sr_1_908?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-908,Wildcraft,15 Ltrs Evo Melange_Purple Casual (Box/Mini) Backpack (12393_Melange_Purple)(HxWxD : 15x11x5)(inches) ,985,4.3 out of 5 stars,44
https://www.amazon.in/Blowzy-Waterproof-College-School-Compartment/dp/B07XXFT4KZ/ref=sr_1_909?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029724&s=luggage&sr=1-909,Blowzy Bags,"Waterproof, College School Bag with Laptop Compartment (Grey) ",575,3.9 out of 5 stars,114
https://www.amazon.in/Assembly-Polycarbonate-Backpack-Padded-Compartment/dp/B09X383B43/ref=sr_1_913?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-913,THE ASSEMBLY,ASSEMBLY Hard Polycarbonate Edge Smart Office Laptop Backpack with Padded Laptop Compartment ,"2,499",4.7 out of 5 stars,7
https://www.amazon.in/Backpack-Waterproof-Accessories-Fujifilm-Panasonic/dp/B08B4S25S7/ref=sr_1_914?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-914,VTS,DSLR Camera Backpack Bag Waterproof Shock Proof for Lens Accessories Bag for Camera ,"2,374",3.9 out of 5 stars,419
https://www.amazon.in/ARURA-LABEL-Geometric-Holographic-Schoolbag/dp/B09ZH7MPBQ/ref=sr_1_915?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-915,ARURA (LABEL),Luminous Backpack Geometric Holographic Backpack Bag Schoolbag Handbag Student Travel Bag (White) ,"1,599",4.6 out of 5 stars,3
https://www.amazon.in/Urban-Backpack-Repellent-litres-Laptop/dp/B08X2DSTJ8/ref=sr_1_916?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-916,Urban Tribe,Amigo Backpack 15.6 Inch| Water Repellent |31 litres | Laptop Backpack for Men and Women ,"1,931",4.0 out of 5 stars,516
https://www.amazon.in/Wildcraft-Melange_Purple-Casual-Backpack-12393_Melange_Purple/dp/B0836BYY7T/ref=sr_1_917?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-917,Wildcraft,15 Ltrs Evo Melange_Purple Casual (Box/Mini) Backpack (12393_Melange_Purple)(HxWxD : 15x11x5)(inches) ,985,4.1 out of 5 stars,18
https://www.amazon.in/Clownfish-Anti-Theft-Unisex-Backpack-Charging/dp/B09R9XJM8V/ref=sr_1_918?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-918,The Clownfish,Anti-Theft Hard Shell Unisex Laptop Backpack with USB Charging ,"3,759",3.8 out of 5 stars,10
https://www.amazon.in/CLOWNFISH-litres-Polyester-Outdoor-Backpack/dp/B085C8DDB7/ref=sr_1_919?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-919,The Clownfish,16 litres Unisex Polyester Outdoor Travel Laptop Backpack fits 15.6 inch Laptop (Black) ,"2,119",3.9 out of 5 stars,114
https://www.amazon.in/uppercase-Backpack-2000EBP1-repellent-sustainable/dp/B0B8NVZPFH/ref=sr_1_920?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-920,uppercase,"Medium Casual Laptop Backpack 2000EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty ","1,200",4.7 out of 5 stars,5
https://www.amazon.in/BUBAGS-Waterproof-Laptop-College-School/dp/B08282QHDG/ref=sr_1_921?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-921,BLUBAGS,"Boy's Waterproof, Laptop College School Bag with Blue LED ",599,3.5 out of 5 stars,102
https://www.amazon.in/Husker-Trailwalker-Business-Travel-Backpack/dp/B07V6YJ1KG/ref=sr_1_922?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-922,Husker,Husker Trail-Walker Luggage Travel Backpack with Laptop Compartment - Grey ,"2,999",4.5 out of 5 stars,56
https://www.amazon.in/Lowepro-SlingShot-302-AW-Black/dp/B0036AYTWG/ref=sr_1_923?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-923,Lowepro,Lowepro Slingshot 302 AW (Black) ,"2,699",4.5 out of 5 stars,288
https://www.amazon.in/Attraction-Adventure-Rucksack-Trekking-Compartment/dp/B08X1N23R5/ref=sr_1_924?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-924,ATTRACTION,Adventure Series 85 Ltrs Rucksack for Hiking & Trekking with Shoe Compartment (Teal Blue) ,980,3.5 out of 5 stars,80
https://www.amazon.in/SKYBAGS-Campus-College-Laptop-Backpack/dp/B08425D3RH/ref=sr_1_925?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-925,Skybags,Campus Plus RED College Laptop Backpack 30L ,"1,830",4.4 out of 5 stars,39
https://www.amazon.in/Fastrack-Ltrs-Yellow-Rucksack-A0726NYL01/dp/B07WNV4Z6D/ref=sr_1_926?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-926,Fastrack,57.2 cms Yellow Rucksack (A0726NYL01) ,"1,580.",3.7 out of 5 stars,34
https://www.amazon.in/High-Sierra-American-Tourister-LA2/dp/B08J4ZSG3J/ref=sr_1_927?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-927,High Sierra by American Tourister,15 Ltrs Red Casual Backpack (LA2 (0) 00 502) ,369,3.0 out of 5 stars,19
https://www.amazon.in/Ronaldo-Daypack-Daytrip-Backpack-Multi-Purpose/dp/B08NC98WGL/ref=sr_1_928?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-928,Ronaldo,Laptop Bag Casual Daypack School Bags for Boys & Girls Office Backpack Multi-Purpose Bag (Blue) ,475,3.6 out of 5 stars,466
https://www.amazon.in/Rucksack-Hiking-Trekking-Backpack-litres/dp/B082X2T2FG/ref=sr_1_929?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-929,MOUNT TRACK,"Gear Up Rucksack, Hiking & Trekking Backpack 70 litres (Grey) ","1,349",4.4 out of 5 stars,40
https://www.amazon.in/Swiss-Military-Multi-Purpose-Backpack/dp/B09C8KHM9P/ref=sr_1_930?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664029725&s=luggage&sr=1-930,Swiss Military,"Multi Purpose Backpack cum Sling Bag - LBP88, Black, M ","1,448",3.8 out of 5 stars,6
